id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
RYEYIYC29OMNN,shelton george,It stoped charging and no physical buttons either to give it a try . I am confused what to do .Expected it to be a good product.  At last it became  worth less .hope the warranty will work like it's told . Hoping Amazon will guide me doing the procedure correct and make me feel that I have not got dumped with the decision of purchasing from Amazon .,Reviewed in India on 26 August 2021,The product what I got have lost its life within a month time .,1,,2,Carbon Black,Flair
R2MEFHA186S1IN,kushalbhandare,"Right side of head phone is not working within 8 days of usage please don't buy bad quality and wire has a problem not a good strength might be the issue for not working.Within a week i had a call form noise and there was a women saying please reset the headphones by pressing the volume button but it does not have a volume button so how is it possible to do that, she replyed to me check our video of noise flare on youtube how to reset it will solve the problem its a waste of time to me and them please make the product  good have physically tested wire strength ,have some information about the product when you are talking to the customers about the problem and give right solution dont simply reply like an idiot. Waste customer service.Disadvantage of the product.It does not notify continuously if you are out of the range or disconnected( this feature is on BOULT headphone it notifys continuously even talk low battery idication in it good head phone i have used for more than three years)* it needs a physical button to off manually if you are using headphone inside the helmet if it disconnect to the phone you need to remove the headphone and stick to eachother to get ON its very irritating and doesn't has volume button.",Reviewed in India on 28 July 2021,Its not good quality products,1,https://m.media-amazon.com/images/I/B1w1msj2ybS.jpg,1,Carbon Black,Flair
RN8WKF4WHXT3C,Varunkumar Varun,"I got delivery on before one month now its not working... Worst kind of productPls dont buy this Bluetooth is not showing on any site, but light is onnoisE sense NBSIND 1121Sorry to say i heard lot about noise brand so i decided to purchase and i screwed my self i thinkI didn't knw noise is such a low class brand and worstIf i have purchased it from the local shop here i may can use it atleast for 6 mnthsCompletely disapointedI lost my 1000This is not noise this is nonsense",Reviewed in India on 3 March 2022,Worst brand,1,https://m.media-amazon.com/images/I/61xgRRu0a5L.jpg,1,Jet Black,Sense
R2KBYGEN3SVIVO,PS Negi,Best thing about this product are-1. Magnetic on off2. Excellent Bluetooth connectivity.3. Long battery life of 35 hrs which is highest till date and no concept of standby4. Fast charging.Other than that I found sound quality average and bass average.,Reviewed in India on 27 July 2021,Best Wireless earphone with magnetic on off,5,,1,Forest Green,Flair
R2TS4FKFN279U3,Roshan,"Hello sir. This Noise Flair in Ear Bluetooth Neckband with touch controls version is Very Very Best Product and I m Very Happy with this product bicaz 1) Battery Life, 2) Bluetooth Connectivity, 3) Smart Paring, 4) Sound Quality, 5) Bulit Quality all Function is Good. But One More Function is Noise Cancelling I m not Happy with this Function and they work as normal Neckband.",Reviewed in India on 29 December 2021,Very Good Product,5,"https://m.media-amazon.com/images/I/717TLbkMrOL.jpg
https://m.media-amazon.com/images/I/71u42I6JYiL.jpg
https://m.media-amazon.com/images/I/71ys1LbMptL.jpg",0,Mist Grey,Flair
R2IC4HV3RW5K6S,Srishti Chakraborti,The entire experience was disgusting.... My earphones were faulty and Amazon didn't care to exchange it and gave excuses for it... Never ever buying anything from Amazon because they crossed their track record of giving faulty electronic devices.,Reviewed in India on 20 January 2022,Absolutely not satisfactory,1,,3,Jet Black,Sense
R1ZN2AT070KLE6,VISHNU,"No words for design and sound. NC works good. Absence of physical buttons is a negative point. No volume controls. Touch sensors confusing sometimes. Call drops happened while neckturns sometimes. While laying in a bed and watching vedios, vedios getting Pause sometimes. Before I am using Noise Tune Charge. Compare to that Less weight and flawless design. Call vibrator alert is good while we are riding.After using this for a month now. Utterly disappointed now. Tune charge is far far better than this. Touch sensors are useless all the time. Absense of Volume button creating too much problems. ENC is not working. Otherside callers not getting my voice while riding.",Reviewed in India on 6 January 2022,Noise makers... Read this before u Buy...,2,"https://m.media-amazon.com/images/I/512M+rrzdfL.jpg
https://m.media-amazon.com/images/I/51Bj2avt13L.jpg
https://m.media-amazon.com/images/I/51JvOsXQR5L.jpg
https://m.media-amazon.com/images/I/61pm2B4YRbL.jpg",0,Carbon Black,Flair
RXAL8VID70D02,TANAY ,THE PRODUCT IS OVERALL GOOD AFTER USING FOR LAST 3 MONTHS BUT ON THE DAY I GOT THE BOX I GOT DISAPPOINTED BECAUSE I GOT A CHEAP QUALITY PLASTIC BOX INSTEAD OF THE CARDBOARD BOX(AS SHOWN IN PRODUCT REVIEW). ALTHOUGH IT IS PROVIDED WITH ALL THE THINGS IT'S CHARGING CABLE IS TOO SMALL.BUT OVERALL THIS PRODUCT PROVED TO BE A GOOD BUY. AND THE DELIVERY WAS DONE QUICKLY.,Reviewed in India on 2 October 2021,IT IS GOOD BUT......,4,https://m.media-amazon.com/images/I/81-7qRRAuxL.jpg,2,Carbon Black,Flair
R3VY4XVG30WSAK,KD,Extra ordinary performance in this price range. Value for every penny. Feel in the air with soft music without any stress. Noise has to optimise the bass for bass based songs to make Flair no.1.Wearing for longer time ear buds hurting the ear. Need to fix by noise.,Reviewed in India on 5 June 2021,Satisfies buyers interest in almost all segments,5,,1,Forest Green,Flair
R2R459P744ZTP,Mousumi Das,"Its not falut about amazon , thats faults noise service center ,or service issueI used my headphones thats some raised a problem pairingI compliant noise service center 1 st april then to they ticket raise now 9 days over no body pickup the headphones no option any others.Why they told its best service ?",Reviewed in India on 9 April 2022,I rated 2 star cause of noise service center issues,2,,0,Mist Grey,Flair
R3IZBVFKSE99IW,Vaibhav,"The earphones worked well for 10 days and then the volume of both the earbuds dropped. Even at 100% volume it sounded like I was listening at 40% volume.Its definitely not well designed nor tested product.As it had past 7 days and replacement was not a possibility, I contacted the vendor as per the warranty guidelines and registered a complaint. They did set up a pick up of the product through Delhivery service, but have not yet given me a replacement of the product. The support ticket has no updates as well and no way to contact these guys via a call or IVR.Really a bad experience here.If you have the budget to buy these earphones then please don't. Use that money and get JBL, infinity, Sony, oneplus or even for that Matter Oppo.The above brands are way better.",Reviewed in India on 21 May 2022,"If you have a budget to buy this, then rather go for JBL's or Sony's of the world.",1,,0,Carbon Black,Flair
RQFVTIOH36ZJO,AS,"Battery Backup- UnbeatableCharging- Super fastConvenience- 1000/100 : unmatched to any other earphones I have ever usedLatency- 100 ms: These are NOT gaming earphones so nothing more should be expected. For gaming, their NeoShots 2 are just bang on!Built quality- Perfect!Touch controls- 99/100: I am a clumsy one so sometimes I mistakenly use the touch Id without knowing. However, the features and convenience is immaculate for a pioneer product in India.Pairing- 2 devices at a time, and super fast.Purpose- Perfect for anyone except gamers.Worth every buck.Overall, Kudos to Go Noise for this outstanding product. Totally love these, I don't even use my Apple airpods- that's the value the Noise Flair has had for me.",Reviewed in India on 6 August 2021,The best earphones ever! Worth every buck!,5,,0,Mist Grey,Flair
R1PBGZ2OOAHAVC,Amazon Customer,1) As per product promotions they have advertised that the Noise Flair will automattically detect BT device (in my case my Android Cellphone). But I have to always manually go to BT settings in my phone and select Noise product to connect; it never connects automatically.2) The sound is too too loud. Even at the least level of vol. (which is too high) I cannot further decrease bcos then it goes in mute status.3) The noise flair does not switch off even when the ear buds are connected together as advertised. I have to leave them as it is as a result the battery drains off.,Reviewed in India on 2 March 2022,Avoid buying.....only look trendy but not true as advertised,1,https://m.media-amazon.com/images/I/61fv6B2kNuL.jpg,0,Carbon Black,Flair
